"id","class_id","preferred_label"
"\N","http://edamontology.org/operation_0280","Data retrieval (restriction enzyme annotation)"
"\N","http://edamontology.org/operation_0281","Genetic marker identification"
"\N","http://edamontology.org/operation_0282","Genetic mapping"
"\N","http://edamontology.org/operation_0283","Linkage analysis"
"\N","http://edamontology.org/operation_0284","Codon usage table generation"
"\N","http://edamontology.org/operation_0285","Codon usage table comparison"
"\N","http://edamontology.org/operation_0286","Codon usage analysis"
"\N","http://edamontology.org/operation_0287","Base position variability plotting"
"\N","http://edamontology.org/operation_0288","Sequence word comparison"
"\N","http://edamontology.org/operation_0289","Sequence distance matrix generation"
"\N","http://edamontology.org/operation_0290","Sequence redundancy removal"
"\N","http://edamontology.org/operation_0291","Sequence clustering"
"\N","http://edamontology.org/operation_0292","Sequence alignment"
"\N","http://edamontology.org/operation_0293","Hybrid sequence alignment construction"
"\N","http://edamontology.org/operation_0294","Structure-based sequence alignment"
"\N","http://edamontology.org/operation_0295","Structure alignment"
"\N","http://edamontology.org/operation_0296","Sequence profile generation"
"\N","http://edamontology.org/operation_0297","3D profile generation"
"\N","http://edamontology.org/operation_0298","Profile-profile alignment"
"\N","http://edamontology.org/operation_0299","3D profile-to-3D profile alignment"
"\N","http://edamontology.org/operation_0300","Sequence profile alignment"
"\N","http://edamontology.org/operation_0301","Sequence-to-3D-profile alignment"
"\N","http://edamontology.org/operation_0302","Protein threading"
"\N","http://edamontology.org/operation_0303","Fold recognition"
"\N","http://edamontology.org/operation_0304","Metadata retrieval"
"\N","http://edamontology.org/operation_0305","Literature search"
"\N","http://edamontology.org/operation_0306","Text mining"
"\N","http://edamontology.org/operation_0307","Virtual PCR"
"\N","http://edamontology.org/operation_0308","PCR primer design"
"\N","http://edamontology.org/operation_0309","Microarray probe design"
"\N","http://edamontology.org/operation_0310","Sequence assembly"
"\N","http://edamontology.org/operation_0311","Microarray data standardisation and normalisation"
"\N","http://edamontology.org/operation_0312","Sequencing-based expression profile data processing"
"\N","http://edamontology.org/operation_0313","Expression profile clustering"
"\N","http://edamontology.org/operation_0314","Gene expression profiling"
"\N","http://edamontology.org/operation_0315","Expression profile comparison"
"\N","http://edamontology.org/operation_0316","Functional profiling"
"\N","http://edamontology.org/operation_0317","EST and cDNA sequence analysis"
"\N","http://edamontology.org/operation_0318","Structural genomics target selection"
"\N","http://edamontology.org/operation_0319","Protein secondary structure assignment"
"\N","http://edamontology.org/operation_0320","Protein structure assignment"
"\N","http://edamontology.org/operation_0321","Protein structure validation"
"\N","http://edamontology.org/operation_0322","Molecular model refinement"
"\N","http://edamontology.org/operation_0323","Phylogenetic inference"
"\N","http://edamontology.org/operation_0324","Phylogenetic analysis"
"\N","http://edamontology.org/operation_0325","Phylogenetic tree comparison"
"\N","http://edamontology.org/operation_0326","Phylogenetic tree editing"
"\N","http://edamontology.org/operation_0327","Phylogenetic footprinting"
"\N","http://edamontology.org/operation_0328","Protein folding simulation"
"\N","http://edamontology.org/operation_0329","Protein folding pathway prediction"
"\N","http://edamontology.org/operation_0330","Protein SNP mapping"
"\N","http://edamontology.org/operation_0331","Variant effect prediction"
"\N","http://edamontology.org/operation_0332","Immunogen design"
"\N","http://edamontology.org/operation_0333","Zinc finger prediction"
"\N","http://edamontology.org/operation_0334","Enzyme kinetics calculation"
"\N","http://edamontology.org/operation_0335","Formatting"
"\N","http://edamontology.org/operation_0336","Format validation"
"\N","http://edamontology.org/operation_0337","Visualisation"
"\N","http://edamontology.org/operation_0338","Sequence database search"
"\N","http://edamontology.org/operation_0339","Structure database search"
"\N","http://edamontology.org/operation_0340","Protein secondary database search"
"\N","http://edamontology.org/operation_0341","Motif database search"
"\N","http://edamontology.org/operation_0342","Sequence profile database search"
"\N","http://edamontology.org/operation_0343","Transmembrane protein database search"
"\N","http://edamontology.org/operation_0344","Sequence retrieval (by code)"
"\N","http://edamontology.org/operation_0345","Sequence retrieval (by keyword)"
"\N","http://edamontology.org/operation_0346","Sequence similarity search"
"\N","http://edamontology.org/operation_0347","Sequence database search (by motif or pattern)"
"\N","http://edamontology.org/operation_0348","Sequence database search (by amino acid composition)"
"\N","http://edamontology.org/operation_0349","Sequence database search (by property)"
"\N","http://edamontology.org/operation_0350","Sequence database search (by sequence using word-based methods)"
"\N","http://edamontology.org/operation_0351","Sequence database search (by sequence using profile-based methods)"
"\N","http://edamontology.org/operation_0352","Sequence database search (by sequence using local alignment-based methods)"
"\N","http://edamontology.org/operation_0353","Sequence database search (by sequence using global alignment-based methods)"
"\N","http://edamontology.org/operation_0354","Sequence database search (by sequence for primer sequences)"
"\N","http://edamontology.org/operation_0355","Sequence database search (by molecular weight)"
"\N","http://edamontology.org/operation_0356","Sequence database search (by isoelectric point)"
"\N","http://edamontology.org/operation_0357","Structure retrieval (by code)"
"\N","http://edamontology.org/operation_0358","Structure retrieval (by keyword)"
"\N","http://edamontology.org/operation_0359","Structure database search (by sequence)"
"\N","http://edamontology.org/operation_0360","Structural similarity search"
"\N","http://edamontology.org/operation_0361","Sequence annotation"
"\N","http://edamontology.org/operation_0362","Genome annotation"
"\N","http://edamontology.org/operation_0363","Reverse complement"
"\N","http://edamontology.org/operation_0364","Random sequence generation"
"\N","http://edamontology.org/operation_0365","Restriction digest"
"\N","http://edamontology.org/operation_0366","Protein sequence cleavage"
"\N","http://edamontology.org/operation_0367","Sequence mutation and randomisation"
"\N","http://edamontology.org/operation_0368","Sequence masking"
"\N","http://edamontology.org/operation_0369","Sequence cutting"
"\N","http://edamontology.org/operation_0370","Restriction site creation"
"\N","http://edamontology.org/operation_0371","DNA translation"
"\N","http://edamontology.org/operation_0372","DNA transcription"
"\N","http://edamontology.org/operation_0377","Sequence composition calculation (nucleic acid)"
"\N","http://edamontology.org/operation_0378","Sequence composition calculation (protein)"
"\N","http://edamontology.org/operation_0379","Repeat sequence detection"
"\N","http://edamontology.org/operation_0380","Repeat sequence organisation analysis"
"\N","http://edamontology.org/operation_0383","Protein hydropathy calculation (from structure)"
"\N","http://edamontology.org/operation_0384","Accessible surface calculation"
"\N","http://edamontology.org/operation_0385","Protein hydropathy cluster calculation"
"\N","http://edamontology.org/operation_0386","Protein dipole moment calculation"
"\N","http://edamontology.org/operation_0387","Molecular surface calculation"
"\N","http://edamontology.org/operation_0388","Protein binding site prediction (from structure)"
"\N","http://edamontology.org/operation_0389","Protein-nucleic acid interaction analysis"
"\N","http://edamontology.org/operation_0390","Protein peeling"
"\N","http://edamontology.org/operation_0391","Protein distance matrix calculation"
"\N","http://edamontology.org/operation_0392","Contact map calculation"
"\N","http://edamontology.org/operation_0393","Residue cluster calculation"
"\N","http://edamontology.org/operation_0394","Hydrogen bond calculation"
"\N","http://edamontology.org/operation_0395","Residue non-canonical interaction detection"
"\N","http://edamontology.org/operation_0396","Ramachandran plot calculation"
"\N","http://edamontology.org/operation_0397","Ramachandran plot validation"
"\N","http://edamontology.org/operation_0398","Protein molecular weight calculation"
"\N","http://edamontology.org/operation_0399","Protein extinction coefficient calculation"
"\N","http://edamontology.org/operation_0400","Protein pKa calculation"
"\N","http://edamontology.org/operation_0401","Protein hydropathy calculation (from sequence)"
"\N","http://edamontology.org/operation_0402","Protein titration curve plotting"
"\N","http://edamontology.org/operation_0403","Protein isoelectric point calculation"
"\N","http://edamontology.org/operation_0404","Protein hydrogen exchange rate calculation"
"\N","http://edamontology.org/operation_0405","Protein hydrophobic region calculation"
"\N","http://edamontology.org/operation_0406","Protein aliphatic index calculation"
"\N","http://edamontology.org/operation_0407","Protein hydrophobic moment plotting"
"\N","http://edamontology.org/operation_0408","Protein globularity prediction"
"\N","http://edamontology.org/operation_0409","Protein solubility prediction"
"\N","http://edamontology.org/operation_0410","Protein crystallizability prediction"
"\N","http://edamontology.org/operation_0411","Protein signal peptide detection (eukaryotes)"
"\N","http://edamontology.org/operation_0412","Protein signal peptide detection (bacteria)"
"\N","http://edamontology.org/operation_0413","MHC peptide immunogenicity prediction"
"\N","http://edamontology.org/operation_0414","Protein feature prediction (from sequence)"
"\N","http://edamontology.org/operation_0415","Nucleic acid feature detection"
"\N","http://edamontology.org/operation_0416","Epitope mapping"
"\N","http://edamontology.org/operation_0417","PTM site prediction"
"\N","http://edamontology.org/operation_0418","Protein signal peptide detection"
"\N","http://edamontology.org/operation_0419","Protein binding site prediction (from sequence)"
"\N","http://edamontology.org/operation_0420","Nucleic acids-binding site prediction"
"\N","http://edamontology.org/operation_0421","Protein folding site prediction"
"\N","http://edamontology.org/operation_0422","Protein cleavage site prediction"
"\N","http://edamontology.org/operation_0423","Epitope mapping (MHC Class I)"
"\N","http://edamontology.org/operation_0424","Epitope mapping (MHC Class II)"
"\N","http://edamontology.org/operation_0425","Whole gene prediction"
"\N","http://edamontology.org/operation_0426","Gene component prediction"
"\N","http://edamontology.org/operation_0427","Transposon prediction"
"\N","http://edamontology.org/operation_0428","PolyA signal detection"
"\N","http://edamontology.org/operation_0429","Quadruplex formation site detection"
"\N","http://edamontology.org/operation_0430","CpG island and isochore detection"
"\N","http://edamontology.org/operation_0431","Restriction site recognition"
"\N","http://edamontology.org/operation_0432","Nucleosome position prediction"
"\N","http://edamontology.org/operation_0433","Splice site prediction"
"\N","http://edamontology.org/operation_0434","Integrated gene prediction"
"\N","http://edamontology.org/operation_0435","Operon prediction"
"\N","http://edamontology.org/operation_0436","Coding region prediction"
"\N","http://edamontology.org/operation_0437","SECIS element prediction"
"\N","http://edamontology.org/operation_0438","Transcriptional regulatory element prediction"
"\N","http://edamontology.org/operation_0439","Translation initiation site prediction"
"\N","http://edamontology.org/operation_0440","Promoter prediction"
"\N","http://edamontology.org/operation_0441","cis-regulatory element prediction"
"\N","http://edamontology.org/operation_0442","Transcriptional regulatory element prediction (RNA-cis)"
"\N","http://edamontology.org/operation_0443","trans-regulatory element prediction"
"\N","http://edamontology.org/operation_0444","S/MAR prediction"
"\N","http://edamontology.org/operation_0445","Transcription factor binding site prediction"
